timestamp,cpu,memory,disk,temperature
2025-12-22T16:49:52.407111,14.4,59.4,69.4,
2025-12-22T16:49:53.926674,1.8,59.4,69.4,
2025-12-22T16:49:59.840005,12.8,59.3,69.4,
2025-12-22T16:50:01.352466,0.8,59.2,69.4,
2025-12-22T16:50:07.289421,15.2,59.3,69.4,
2025-12-22T16:50:08.800247,1.8,59.3,69.4,
2025-12-22T16:50:14.712887,11.6,59.2,69.4,
2025-12-22T16:50:16.232186,1.2,59.2,69.4,
2025-12-22T16:50:22.188789,12.2,59.2,69.4,
2025-12-22T16:50:23.696185,2.2,59.2,69.4,
2025-12-22T16:50:29.637004,12.4,59.2,69.4,
2025-12-22T16:50:31.157676,0.6,59.2,69.4,
2025-12-22T16:50:37.069034,14.6,59.2,69.4,
2025-12-22T16:50:38.575420,0.2,59.2,69.4,
2025-12-22T16:50:44.519837,13.9,59.3,69.4,
2025-12-22T16:50:54.715052,13.5,65.2,69.4,
2025-12-22T16:50:56.232441,1.4,64.7,69.4,
2025-12-22T16:50:57.748522,0.2,64.7,69.4,
2025-12-22T16:50:59.267238,0.2,64.7,69.4,
2025-12-22T16:51:00.787262,0.6,64.7,69.4,
2025-12-22T16:51:02.302362,1.7,64.7,69.4,
2025-12-22T16:51:03.821279,2.2,64.2,69.4,
2025-12-22T16:51:05.327909,7.9,64.3,69.4,
2025-12-22T16:51:06.840548,0.2,64.3,69.4,
2025-12-22T16:51:08.346273,0.4,64.3,69.4,
2025-12-22T16:51:09.858072,0.4,64.3,69.4,
2025-12-22T16:51:11.365655,0.8,64.3,69.4,
2025-12-22T16:51:12.874962,0.2,64.3,69.4,
2025-12-22T16:51:14.382839,0.4,64.3,69.4,
2025-12-22T16:51:15.892835,0.0,64.3,69.4,
2025-12-22T16:51:17.413832,2.0,64.1,69.4,
2025-12-22T16:51:18.932479,0.4,64.1,69.4,
2025-12-22T16:51:20.454041,0.4,64.2,69.4,
2025-12-22T16:51:21.972904,0.8,64.2,69.4,
2025-12-22T16:51:23.484555,0.8,64.1,69.4,
2025-12-22T16:51:24.991734,4.1,64.0,69.4,
2025-12-22T16:51:26.504758,1.2,64.1,69.4,
2025-12-22T16:51:28.019498,0.2,63.8,69.4,
2025-12-22T16:51:29.529641,0.0,63.9,69.4,
2025-12-22T16:51:31.046811,1.2,64.0,69.4,
2025-12-22T16:51:32.565717,1.0,63.9,69.4,
2025-12-22T16:51:34.073871,1.4,63.9,69.4,
2025-12-22T16:51:35.591693,3.7,63.9,69.4,
2025-12-22T16:51:37.100389,0.4,64.0,69.4,
2025-12-22T16:51:38.610731,0.0,64.0,69.4,
2025-12-22T16:51:40.118783,2.8,64.0,69.4,
2025-12-22T16:51:41.628176,0.0,64.0,69.4,
2025-12-22T16:51:43.147997,1.7,64.0,69.4,
2025-12-22T16:51:44.661729,0.2,64.0,69.4,
2025-12-22T16:51:53.880448,14.6,63.9,69.4,
2025-12-22T16:51:55.390616,2.4,64.0,69.4,
2025-12-22T16:51:56.909829,0.0,63.9,69.4,
2025-12-22T16:51:58.416404,0.4,64.0,69.4,
2025-12-22T16:51:59.924572,0.2,64.0,69.4,
2025-12-22T16:52:01.443123,1.0,64.1,69.4,
2025-12-22T16:52:02.958739,0.0,64.1,69.4,
2025-12-22T16:52:04.477773,0.4,64.1,69.4,
2025-12-22T16:52:05.985031,0.6,64.0,69.4,
2025-12-22T16:52:07.505388,0.2,64.1,69.4,
2025-12-22T16:52:09.019230,0.6,64.1,69.4,
2025-12-22T16:52:10.527022,0.8,64.1,69.4,
2025-12-22T16:52:12.041846,0.6,64.0,69.4,
2025-12-22T16:52:13.559229,0.2,64.1,69.4,
2025-12-22T16:52:15.076549,0.0,64.1,69.4,
2025-12-22T16:52:16.584217,0.2,64.1,69.4,
2025-12-22T16:52:18.103188,1.4,64.1,69.4,
2025-12-22T16:52:19.611062,0.0,64.1,69.4,
2025-12-22T16:52:21.120649,0.8,64.0,69.4,
2025-12-22T16:52:22.627484,3.3,64.0,69.4,
2025-12-22T16:52:24.139008,0.2,64.1,69.4,
2025-12-22T16:52:25.647838,0.8,64.0,69.4,
2025-12-22T16:52:27.154614,0.6,64.0,69.4,
2025-12-22T16:52:28.672180,0.6,64.0,69.4,
2025-12-22T16:52:30.192806,0.2,64.0,69.4,
2025-12-22T16:52:31.707944,0.4,64.0,69.4,
2025-12-22T16:52:33.224839,0.4,64.1,69.4,
2025-12-22T16:52:34.742133,0.8,64.1,69.4,
2025-12-22T16:52:36.250131,1.4,64.1,69.4,
2025-12-22T16:52:37.768622,1.2,64.1,69.4,
2025-12-22T16:52:39.277513,0.8,64.1,69.4,
2025-12-22T16:52:40.793707,0.6,64.1,69.4,
2025-12-22T16:52:42.305822,0.8,63.7,69.4,
2025-12-22T16:52:43.819916,1.0,63.7,69.4,
2025-12-22T16:52:45.334249,8.0,63.7,69.4,
2025-12-22T16:52:46.850984,7.2,59.8,69.4,
2025-12-22T16:52:48.368640,0.0,59.7,69.4,
2025-12-22T16:52:49.876889,0.2,59.7,69.4,
2025-12-22T16:52:51.396705,0.6,59.7,69.4,
2025-12-22T16:52:52.909187,0.2,59.7,69.4,
2025-12-22T16:52:54.421054,0.2,59.7,69.4,
2025-12-22T16:52:55.933265,0.0,59.7,69.4,
2025-12-22T16:52:57.440834,0.8,59.7,69.4,
2025-12-22T16:52:58.962706,0.2,59.7,69.4,
2025-12-22T16:53:00.479854,0.4,59.7,69.4,
2025-12-22T16:53:01.993854,0.2,59.7,69.4,
2025-12-22T16:53:03.509677,0.4,59.7,69.4,
2025-12-22T16:53:05.028149,7.3,59.9,69.4,
2025-12-22T16:53:06.534018,0.4,59.9,69.4,
2025-12-22T16:53:08.043544,0.6,59.9,69.4,
2025-12-22T16:53:09.559964,0.4,59.9,69.4,
2025-12-22T16:53:19.319872,11.4,64.2,69.4,
2025-12-22T16:53:20.827340,0.2,64.3,69.4,
2025-12-22T16:53:22.338613,0.4,64.3,69.4,
2025-12-22T16:53:23.850359,0.4,64.3,69.4,
2025-12-22T16:53:25.368407,1.0,64.3,69.4,
2025-12-22T16:53:26.876527,0.4,64.2,69.4,
2025-12-22T16:53:28.384866,7.0,64.3,69.4,
2025-12-22T16:53:29.901302,1.2,64.0,69.4,
2025-12-22T16:53:31.408751,0.8,64.2,69.4,
2025-12-22T16:53:32.926871,0.4,64.2,69.4,
2025-12-22T16:53:34.444819,1.7,64.0,69.4,
2025-12-22T16:53:35.963956,0.2,64.0,69.4,
2025-12-22T16:53:37.478744,0.8,63.7,69.4,
2025-12-22T16:53:38.993306,0.6,63.7,69.4,
2025-12-22T16:53:40.511218,1.2,63.7,69.4,
2025-12-22T16:53:42.029019,6.8,63.4,69.4,
2025-12-22T16:53:43.535298,2.0,63.4,69.4,
2025-12-22T16:53:45.045270,0.6,63.4,69.4,
2025-12-22T16:53:46.558914,0.0,63.4,69.4,
2025-12-22T16:53:48.074483,0.0,63.4,69.4,
2025-12-22T16:53:49.582818,0.0,63.4,69.4,
2025-12-22T16:53:51.090221,0.6,63.4,69.4,
2025-12-22T16:53:52.596168,0.2,63.5,69.4,
2025-12-22T16:53:54.192855,0.4,63.4,69.4,
2025-12-22T16:53:55.708409,1.2,63.5,69.4,
2025-12-22T16:53:57.224977,0.6,63.4,69.4,
2025-12-22T16:53:58.738043,0.8,63.4,69.4,
2025-12-22T16:54:00.256411,1.0,63.4,69.4,
2025-12-22T16:54:01.773570,1.6,63.5,69.4,
2025-12-22T16:54:03.289015,0.4,63.4,69.4,
2025-12-22T16:54:04.808400,1.6,63.4,69.4,
2025-12-22T16:54:06.328091,0.8,63.4,69.4,
2025-12-22T16:54:07.834190,0.2,63.4,69.4,
2025-12-22T16:54:09.347498,4.1,63.4,69.4,
2025-12-22T16:54:10.859170,7.8,63.4,69.4,
2025-12-22T16:54:12.374946,0.2,63.3,69.4,
2025-12-22T16:54:13.883007,0.6,59.2,69.4,
2025-12-22T16:54:15.398739,0.6,59.2,69.4,
2025-12-22T16:54:16.916753,1.6,59.3,69.4,
2025-12-22T16:54:18.425222,0.6,59.2,69.4,
2025-12-22T16:54:19.935797,0.8,59.3,69.4,
2025-12-22T16:54:21.456370,2.8,59.2,69.4,
2025-12-22T16:54:22.963390,0.4,59.2,69.4,
2025-12-22T16:54:24.480470,0.2,59.2,69.4,
2025-12-22T16:54:26.000689,0.0,59.2,69.4,
2025-12-22T16:54:27.520800,0.4,59.2,69.4,
2025-12-22T16:54:29.032554,0.2,59.2,69.4,
2025-12-22T16:54:30.542507,0.4,59.2,69.4,
2025-12-22T16:54:32.050376,0.6,59.2,69.4,
2025-12-22T16:54:33.570144,0.4,59.2,69.4,
2025-12-22T16:54:35.083469,0.2,59.2,69.4,
2025-12-22T16:54:36.594560,1.2,59.3,69.4,
2025-12-22T16:54:38.113512,0.8,59.2,69.4,
2025-12-22T16:54:39.634174,0.0,59.2,69.4,
2025-12-22T16:54:41.151108,0.4,59.2,69.4,
2025-12-22T16:54:42.657436,0.2,59.2,69.4,
2025-12-22T16:54:44.174458,0.2,59.2,69.4,
2025-12-22T16:54:45.692111,3.6,59.2,69.4,
2025-12-22T16:54:47.207693,2.5,59.2,69.4,
2025-12-22T16:54:48.722600,0.6,59.2,69.4,
2025-12-22T16:54:50.242983,3.4,59.2,69.4,
2025-12-22T16:54:51.759723,8.3,59.5,69.4,
2025-12-22T16:54:53.271432,0.6,59.5,69.4,
2025-12-22T16:54:54.791360,0.4,59.4,69.4,
2025-12-22T16:54:56.302749,0.0,59.4,69.4,
2025-12-22T16:54:57.815747,1.8,59.4,69.4,
2025-12-22T16:54:59.323743,0.2,59.5,69.4,
2025-12-22T16:55:00.839118,0.0,59.5,69.4,
2025-12-22T16:55:02.360084,2.0,59.5,69.4,
2025-12-22T16:55:03.868938,0.2,59.5,69.4,
2025-12-22T16:55:05.383704,0.2,59.4,69.4,
2025-12-22T16:55:06.894467,2.6,59.5,69.4,
2025-12-22T16:55:08.403404,0.4,59.5,69.4,
2025-12-22T16:55:09.911650,0.2,59.5,69.4,
2025-12-22T16:55:11.429771,0.0,59.5,69.4,
2025-12-22T16:55:12.939599,0.8,59.5,69.4,
2025-12-22T16:55:14.454921,1.2,59.5,69.4,
2025-12-22T16:55:15.974771,3.7,59.5,69.4,
2025-12-22T16:55:17.480418,1.4,59.4,69.4,
2025-12-22T16:55:18.991802,2.1,59.5,69.4,
2025-12-22T16:55:20.502848,0.0,59.5,69.4,
2025-12-22T16:55:22.009426,0.8,59.5,69.4,
2025-12-22T16:55:23.515995,0.2,59.5,69.4,
2025-12-22T16:55:25.032135,0.2,59.5,69.4,
2025-12-22T16:55:26.550854,1.1,59.5,69.4,
2025-12-22T16:55:28.061981,0.4,59.5,69.4,
2025-12-22T16:55:29.579431,0.4,59.5,69.4,
2025-12-22T16:55:31.099413,3.1,59.5,69.4,
2025-12-22T16:55:32.616428,1.6,59.5,69.4,
2025-12-22T16:55:34.127609,0.8,59.5,69.4,
2025-12-22T16:55:35.645460,0.2,59.5,69.4,
2025-12-22T16:55:37.151710,0.8,59.5,69.4,
2025-12-22T16:55:38.665352,0.4,59.5,69.4,
2025-12-22T16:55:40.183018,0.6,59.5,69.4,
2025-12-22T16:55:41.699930,3.2,59.5,69.4,
2025-12-22T16:55:43.214347,1.9,59.5,69.4,
2025-12-22T16:55:44.728940,1.8,59.5,69.4,
2025-12-22T16:55:46.240137,2.9,59.6,69.4,
2025-12-22T16:55:47.751637,3.1,59.6,69.4,
2025-12-22T16:55:49.258857,0.0,59.6,69.4,
2025-12-22T16:55:50.776313,0.0,59.6,69.4,
2025-12-22T16:55:52.283657,2.3,59.6,69.4,
2025-12-22T16:55:53.795633,1.0,59.5,69.4,
2025-12-22T16:55:55.304447,2.2,59.5,69.4,
2025-12-22T16:55:56.813551,2.7,59.5,69.4,
2025-12-22T16:55:58.329268,0.6,59.5,69.4,
2025-12-22T16:55:59.838539,0.0,59.4,69.4,
2025-12-22T16:56:01.357162,1.8,59.5,69.4,
2025-12-22T16:56:02.868138,2.6,59.5,69.4,
2025-12-22T16:56:04.375482,0.2,59.4,69.4,
2025-12-22T16:56:05.890407,2.7,59.5,69.4,
2025-12-22T16:56:07.403591,1.0,59.6,69.4,
2025-12-22T16:56:08.908865,0.6,59.6,69.4,
2025-12-22T16:56:10.424757,2.7,59.6,69.4,
2025-12-22T16:56:11.933127,3.8,59.6,69.4,
2025-12-22T16:56:13.445826,2.9,59.7,69.4,
2025-12-22T16:56:14.953619,2.4,59.6,69.4,
2025-12-22T16:56:16.472584,1.8,59.6,69.4,
2025-12-22T16:56:17.995460,1.8,59.7,69.4,
2025-12-22T16:56:19.503244,1.0,59.6,69.4,
2025-12-22T16:56:21.018728,0.2,59.6,69.4,
2025-12-22T16:56:22.538587,1.0,59.7,69.4,
2025-12-22T16:56:24.051583,0.4,59.6,69.4,
2025-12-22T16:56:25.569347,0.8,59.7,69.4,
2025-12-22T16:56:27.081763,0.6,59.7,69.4,
2025-12-22T16:56:28.599855,1.6,59.7,69.4,
2025-12-22T16:56:30.110535,0.6,59.7,69.4,
2025-12-22T16:56:31.621178,0.4,59.7,69.4,
2025-12-22T16:56:33.141405,0.2,59.7,69.4,
2025-12-22T16:56:34.662581,1.0,59.7,69.4,
2025-12-22T16:56:36.175215,3.9,60.0,69.4,
2025-12-22T16:56:37.684798,0.6,60.0,69.4,
2025-12-22T16:56:39.202416,0.0,60.0,69.4,
2025-12-22T16:56:40.714120,0.6,60.0,69.4,
2025-12-22T16:56:42.230766,2.8,60.0,69.4,
2025-12-22T16:56:43.744727,3.5,60.0,69.4,
2025-12-22T16:56:45.258525,2.2,60.0,69.4,
2025-12-22T16:56:46.771782,0.2,60.0,69.4,
2025-12-22T16:56:48.291236,0.6,60.0,69.4,
2025-12-22T16:56:49.805984,0.6,59.9,69.4,
2025-12-22T16:56:51.323952,0.2,59.9,69.4,
2025-12-22T16:56:52.834235,1.2,59.9,69.4,
2025-12-22T16:56:54.341947,0.6,59.9,69.4,
2025-12-22T16:56:55.860376,0.6,59.9,69.4,
2025-12-22T16:56:57.380167,0.8,59.9,69.4,
2025-12-22T16:56:58.893828,1.6,59.9,69.4,
2025-12-22T16:57:00.402919,0.4,59.8,69.4,
2025-12-22T16:57:01.913316,0.2,59.9,69.4,
2025-12-22T16:57:03.423030,0.0,59.9,69.4,
2025-12-22T16:57:04.938278,0.8,59.9,69.4,
2025-12-22T16:57:06.450369,0.8,59.6,69.4,
2025-12-22T16:57:07.958357,0.8,59.6,69.4,
2025-12-22T16:57:09.478465,1.4,59.5,69.4,
2025-12-22T16:57:10.988720,4.5,59.1,69.4,
2025-12-22T16:57:12.496466,0.0,59.1,69.4,
2025-12-22T16:57:14.005020,2.3,59.1,69.4,
2025-12-22T16:57:15.523520,0.0,59.1,69.4,
2025-12-22T16:57:17.031776,0.8,59.0,69.4,
2025-12-22T16:57:18.542217,0.0,59.0,69.4,
2025-12-22T16:57:20.056183,1.0,59.0,69.4,
2025-12-22T16:57:21.573348,0.4,59.1,69.4,
2025-12-22T16:57:23.092707,1.0,59.1,69.4,
2025-12-22T16:57:24.599324,1.8,59.0,69.4,
2025-12-22T16:57:26.106773,4.4,59.1,69.4,
2025-12-22T16:57:27.620346,2.4,59.1,69.4,
2025-12-22T16:57:29.137071,2.7,59.1,69.4,
2025-12-22T16:57:30.646251,2.3,59.2,69.4,
2025-12-22T16:57:32.163474,1.3,59.2,69.4,
2025-12-22T16:57:33.676318,1.0,59.2,69.4,
2025-12-22T16:57:35.181777,2.5,59.2,69.4,
2025-12-22T16:57:36.699219,2.2,59.3,69.4,
2025-12-22T16:57:38.210015,2.5,59.3,69.4,
2025-12-22T16:57:39.729050,1.2,59.3,69.4,
2025-12-22T16:57:41.244692,1.1,59.4,69.4,
2025-12-22T16:57:42.760046,0.8,59.3,69.4,
2025-12-22T16:57:44.273565,0.2,59.4,69.4,
2025-12-22T16:57:45.790965,0.4,59.3,69.4,
2025-12-22T16:57:47.306493,0.8,59.3,69.4,
2025-12-22T16:57:48.824859,0.4,59.4,69.4,
2025-12-22T16:57:50.339057,1.8,59.3,69.4,
2025-12-22T16:57:51.844899,0.2,59.4,69.4,
2025-12-22T16:57:53.352170,0.6,59.3,69.4,
2025-12-22T16:57:54.869713,1.2,59.3,69.4,
2025-12-22T16:57:56.389171,0.4,59.4,69.4,
2025-12-22T16:57:57.894930,0.8,59.4,69.4,
2025-12-22T16:57:59.408875,0.2,59.4,69.4,
2025-12-22T16:58:00.920223,0.4,59.4,69.4,
2025-12-22T16:58:02.439795,0.4,59.3,69.4,
2025-12-22T16:58:03.947283,0.2,59.4,69.4,
2025-12-22T16:58:05.464560,1.6,59.3,69.4,
2025-12-22T16:58:06.980020,0.6,59.3,69.4,
2025-12-22T16:58:08.495431,0.4,59.4,69.4,
2025-12-22T16:58:10.006683,4.3,59.4,69.4,
2025-12-22T16:58:11.513589,1.9,59.4,69.4,
2025-12-22T16:58:13.027820,1.0,59.4,69.4,
2025-12-22T16:58:14.538573,1.8,59.4,69.4,
2025-12-22T16:58:16.048333,1.0,59.5,69.4,
2025-12-22T16:58:17.568217,0.2,59.4,69.4,
2025-12-22T16:58:19.074158,0.2,59.4,69.4,
2025-12-22T16:58:20.600562,1.0,59.5,69.4,
2025-12-22T16:58:22.114903,0.4,59.4,69.4,
2025-12-22T16:58:23.621398,0.0,59.3,69.4,
2025-12-22T16:58:25.128862,0.0,59.3,69.4,
2025-12-22T16:58:26.639843,0.8,59.4,69.4,
2025-12-22T16:58:28.164688,10.2,59.7,69.4,
2025-12-22T16:58:29.682815,0.6,59.4,69.4,
2025-12-22T16:58:31.189499,5.6,59.5,69.4,
2025-12-22T16:58:32.710674,6.4,59.5,69.4,
2025-12-22T16:58:34.228569,1.0,59.5,69.4,
2025-12-22T16:58:35.739728,1.9,59.4,69.4,
2025-12-22T16:58:37.250724,1.8,59.4,69.4,
2025-12-22T16:58:38.760487,2.4,59.5,69.4,
2025-12-22T16:58:40.280410,2.1,59.5,69.4,
2025-12-22T16:58:41.791174,0.6,59.5,69.4,
2025-12-22T16:58:43.309204,0.6,59.5,69.4,
2025-12-22T16:58:44.829782,0.2,59.5,69.4,
2025-12-22T16:58:46.344166,1.8,59.5,69.4,
2025-12-22T16:58:47.851462,0.4,59.4,69.4,
2025-12-22T16:58:49.374087,0.0,59.5,69.4,
2025-12-22T16:58:50.893325,0.4,59.5,69.4,
2025-12-22T16:58:52.409545,0.0,59.6,69.4,
2025-12-22T16:58:53.929849,0.2,59.6,69.4,
2025-12-22T16:58:55.447311,0.0,59.6,69.4,
2025-12-22T16:58:56.955728,0.0,59.6,69.4,
2025-12-22T16:58:58.466076,1.2,59.4,69.4,
2025-12-22T16:58:59.988848,5.4,59.5,69.4,
2025-12-22T16:59:01.503711,4.1,59.5,69.4,
2025-12-22T16:59:03.024153,0.2,59.5,69.4,
2025-12-22T16:59:04.540029,1.0,59.5,69.4,
2025-12-22T16:59:06.059149,0.6,59.5,69.4,
2025-12-22T16:59:07.574811,0.8,59.6,69.4,
2025-12-22T16:59:09.081530,0.4,59.6,69.4,
2025-12-22T16:59:10.591078,0.6,59.5,69.4,
2025-12-22T16:59:12.107009,2.8,59.6,69.4,
2025-12-22T16:59:13.624129,2.5,59.6,69.4,
2025-12-22T16:59:15.131460,1.9,59.5,69.4,
2025-12-22T16:59:16.643861,2.3,59.6,69.4,
2025-12-22T16:59:18.153711,1.5,59.6,69.4,
2025-12-22T16:59:19.658833,0.4,59.6,69.4,
2025-12-22T16:59:21.178943,0.4,59.7,69.4,
2025-12-22T16:59:22.686089,1.0,59.6,69.4,
2025-12-22T16:59:24.194019,0.2,59.7,69.4,
2025-12-22T16:59:25.702659,6.7,59.7,69.4,
2025-12-22T16:59:27.209259,1.0,59.7,69.4,
2025-12-22T16:59:28.718882,0.4,59.6,69.4,
2025-12-22T16:59:30.226308,0.6,59.6,69.4,
2025-12-22T16:59:31.741592,6.9,59.6,69.4,
2025-12-22T16:59:33.260839,0.2,59.6,69.4,
2025-12-22T16:59:34.773998,1.0,59.6,69.4,
2025-12-22T16:59:36.293616,0.4,59.6,69.4,
2025-12-22T16:59:37.806651,0.2,59.6,69.4,
2025-12-22T16:59:39.317849,0.8,59.6,69.4,
2025-12-22T16:59:40.832614,0.0,59.6,69.4,
2025-12-22T16:59:42.342750,1.4,59.6,69.4,
2025-12-22T16:59:43.852366,0.6,59.5,69.4,
2025-12-22T16:59:45.361845,0.0,59.6,69.4,
2025-12-22T16:59:46.881516,0.4,59.6,69.4,
2025-12-22T16:59:48.400251,0.0,59.5,69.4,
2025-12-22T16:59:49.918759,0.0,59.5,69.4,
2025-12-22T16:59:51.428191,0.4,59.6,69.4,
2025-12-22T16:59:52.939175,0.0,59.6,69.4,
2025-12-22T16:59:54.454434,0.0,59.6,69.4,
2025-12-22T16:59:55.961737,0.8,59.6,69.4,
2025-12-22T16:59:57.469311,1.6,59.6,69.4,
2025-12-22T16:59:58.988430,0.4,59.6,69.4,
2025-12-22T17:00:00.507754,0.4,59.6,69.4,
2025-12-22T17:00:02.023789,0.0,59.6,69.4,
2025-12-22T17:00:03.540714,0.2,59.6,69.4,
2025-12-22T17:00:05.056619,0.2,59.6,69.4,
2025-12-22T17:00:06.562940,0.4,59.6,69.4,
2025-12-22T17:00:08.081278,0.8,60.0,69.4,
2025-12-22T17:00:09.598377,0.0,60.0,69.4,
2025-12-22T17:00:11.107025,0.4,60.1,69.4,
2025-12-22T17:00:12.618924,9.2,60.2,69.4,
2025-12-22T17:00:14.132722,6.2,60.2,69.4,
2025-12-22T17:00:15.638442,4.3,60.2,69.4,
2025-12-22T17:00:17.150239,3.0,60.3,69.4,
2025-12-22T17:00:18.667175,5.5,60.2,69.4,
2025-12-22T17:00:20.182189,4.7,60.3,69.4,
2025-12-22T17:00:21.698922,2.9,60.2,69.4,
2025-12-22T17:00:23.212063,1.8,60.2,69.4,
2025-12-22T17:00:24.732741,0.2,60.2,69.4,
2025-12-22T17:00:26.250982,1.0,60.2,69.4,
2025-12-22T17:00:27.766469,0.6,60.1,69.4,
2025-12-22T17:00:29.281572,5.4,60.1,69.4,
2025-12-22T17:00:30.798155,4.7,60.1,69.4,
2025-12-22T17:00:32.314653,4.7,60.1,69.4,
2025-12-22T17:00:33.831114,4.7,60.1,69.4,
2025-12-22T17:00:35.338625,2.4,60.1,69.4,
2025-12-22T17:00:36.849837,1.0,59.8,69.4,
2025-12-22T17:00:38.368063,0.6,59.9,69.4,
2025-12-22T17:00:39.887815,0.6,59.9,69.4,
2025-12-22T17:00:41.394913,0.4,59.9,69.4,
2025-12-22T17:00:42.911621,0.2,59.9,69.4,
2025-12-22T17:00:44.431201,1.0,59.9,69.4,
2025-12-22T17:00:45.939935,2.5,59.9,69.4,
2025-12-22T17:00:47.456472,1.0,59.9,69.4,
2025-12-22T17:00:48.975876,1.0,59.9,69.4,
2025-12-22T17:00:50.491661,1.4,59.8,69.4,
2025-12-22T17:00:51.999363,0.6,59.7,69.4,
2025-12-22T17:00:53.508396,0.2,59.8,69.4,
2025-12-22T17:00:55.023670,0.4,59.7,69.4,
2025-12-22T17:00:56.532988,0.0,59.8,69.4,
2025-12-22T17:00:58.043402,0.0,59.7,69.4,
2025-12-22T17:00:59.556233,0.0,59.7,69.4,
2025-12-22T17:01:01.074566,0.2,59.7,69.4,
2025-12-22T17:01:02.590314,1.8,59.9,69.4,
2025-12-22T17:01:04.100106,1.0,59.9,69.4,
2025-12-22T17:01:05.612719,7.1,59.9,69.4,
2025-12-22T17:01:07.118493,5.9,60.1,69.4,
2025-12-22T17:01:08.636412,7.4,60.3,69.4,
2025-12-22T17:01:10.154875,6.3,60.5,69.4,
2025-12-22T17:01:11.663192,6.4,60.5,69.4,
2025-12-22T17:01:13.170140,6.4,60.5,69.4,
2025-12-22T17:01:14.677538,8.3,60.5,69.4,
2025-12-22T17:01:16.194247,6.3,60.5,69.4,
2025-12-22T17:01:17.711852,6.5,60.5,69.4,
2025-12-22T17:01:19.233399,6.4,60.5,69.4,
2025-12-22T17:01:20.750814,4.3,60.5,69.4,
2025-12-22T17:01:22.267266,4.6,60.6,69.4,
2025-12-22T17:01:23.785056,0.0,60.6,69.4,
2025-12-22T17:01:25.296109,0.0,60.6,69.4,
2025-12-22T17:01:26.817175,0.4,60.6,69.4,
2025-12-22T17:01:28.332871,0.0,60.6,69.4,
2025-12-22T17:01:29.840448,0.2,60.6,69.4,
2025-12-22T17:01:31.350710,0.0,60.6,69.4,
2025-12-22T17:01:32.871095,0.0,60.6,69.4,
2025-12-22T17:01:34.379729,0.2,60.2,69.4,
2025-12-22T17:01:35.892364,0.4,60.2,69.4,
2025-12-22T17:01:37.412437,0.6,60.2,69.4,
2025-12-22T17:01:38.929225,0.2,60.2,69.4,
2025-12-22T17:01:40.447012,0.4,60.2,69.4,
2025-12-22T17:01:41.954627,0.0,60.2,69.4,
2025-12-22T17:01:43.475822,0.8,60.0,69.4,
2025-12-22T17:01:44.991026,0.8,60.0,69.4,
2025-12-22T17:01:46.497661,0.2,59.9,69.4,
2025-12-22T17:01:48.008940,0.0,59.9,69.4,
2025-12-22T17:01:49.524129,0.4,59.9,69.4,
2025-12-22T17:01:51.043481,0.0,59.9,69.4,
2025-12-22T17:01:52.564399,0.0,60.0,69.4,
2025-12-22T17:01:54.083879,0.4,60.0,69.4,
2025-12-22T17:01:55.591690,0.6,60.0,69.4,
2025-12-22T17:01:57.106148,0.8,60.0,69.4,
2025-12-22T17:01:58.625230,0.4,60.0,69.4,
2025-12-22T17:02:00.139505,0.6,60.0,69.4,
2025-12-22T17:02:01.657750,3.5,60.0,69.4,
2025-12-22T17:02:03.164632,0.2,60.0,69.4,
2025-12-22T17:02:04.671925,0.4,60.1,69.4,
2025-12-22T17:02:06.184287,1.5,60.1,69.4,
2025-12-22T17:02:07.698913,0.8,60.1,69.4,
2025-12-22T17:02:09.219740,0.2,60.0,69.4,
2025-12-22T17:02:10.739545,1.9,60.1,69.4,
2025-12-22T17:02:12.247280,0.8,60.1,69.4,
2025-12-22T17:02:13.768381,6.6,60.1,69.4,
2025-12-22T17:02:15.274253,5.3,60.3,69.4,
2025-12-22T17:02:16.789332,0.8,60.2,69.4,
2025-12-22T17:02:18.300325,0.2,60.2,69.4,
2025-12-22T17:02:19.814099,1.9,60.2,69.4,
2025-12-22T17:02:21.332447,0.4,60.3,69.4,
2025-12-22T17:02:22.842702,0.8,60.2,69.4,
2025-12-22T17:02:24.357887,0.8,60.2,69.4,
2025-12-22T17:02:25.866758,0.2,60.1,69.4,
2025-12-22T17:02:27.386175,0.0,60.2,69.4,
2025-12-22T17:02:28.903133,0.2,60.1,69.4,
2025-12-22T17:02:30.418676,1.8,60.1,69.4,
2025-12-22T17:02:31.933688,0.4,60.1,69.4,
2025-12-22T17:02:33.450239,0.8,60.1,69.4,
2025-12-22T17:02:34.970328,1.7,60.2,69.4,
2025-12-22T17:02:36.480538,1.4,60.2,69.4,
2025-12-22T17:02:37.997599,0.0,60.2,69.4,
2025-12-22T17:02:39.511544,0.6,60.1,69.4,
2025-12-22T17:02:41.032156,0.2,60.1,69.4,
2025-12-22T17:02:42.550686,0.0,60.1,69.4,
2025-12-22T17:02:44.064392,1.0,60.1,69.4,
2025-12-22T17:02:45.571191,2.9,60.0,69.4,
2025-12-22T17:02:47.081355,1.2,60.0,69.4,
2025-12-22T17:02:48.593527,0.8,60.0,69.4,
2025-12-22T17:02:50.114541,0.2,60.0,69.4,
2025-12-22T17:02:51.629663,0.6,60.0,69.4,
2025-12-22T17:02:53.147568,0.4,60.1,69.4,
2025-12-22T17:02:54.652709,0.2,60.1,69.4,
2025-12-22T17:02:56.168679,0.4,60.1,69.4,
